431.1370,93.1847,710.6266,159.0594,186.3076,765.1439,77.0540,755.0908,88.5151,616.9981,79.2359,666.3191,137.6208,73.7562,74.9435,582.0699,62.9269,85.2000,89.0786,369.8694,725.8706,126.7801,132.3235,82.0666,396.5520,685.9426,103.8225,358.2961,189.0792,106.1309,84.3432,83.8700,149.8802,100.3315,99.6050,94.0683,112.1349,365.4378,93.6590,666.1602,119.6351,94.2558,99.3490,481.6055,370.9261,691.0355,122.0728,112.1539,110.7242,84.4507,111.9945,101.2602,92.2079,103.9597,667.0295,141.2906,371.3180,682.2409,103.9432,457.7378,100.5621,666.1548,108.6091,308.1841,90.4571,426.8122,114.5379,227.9766,128.4607,364.1970,667.8892,74.4218,350.2203,92.7872,100.7099,665.8130,112.8037,106.1443,212.6215,221.4021,109.8090,110.8239,127.8773,519.0578,371.4776,721.9372,295.7745,100.3796,106.7926,666.9024,401.4303,800.1389,170.4778,121.1861,704.2411,347.5228,695.4446,365.4349,267.1490,756.1859,145.0716,80.9830,142.1127,92.3406,669.1846,149.4401,105.9441,125.9293,700.1338,93.9848,215.5854,652.7392,370.5808,711.7911,113.7696,75.3517,167.4640,360.1835,113.8578,94.7405,93.2037,657.8264,234.8476,85.2480,207.3906,128.2615,109.9995,115.5007,178.5698,152.4307,122.5239,102.1670,120.3678,143.8769,105.5592,286.6647,104.8320,275.3212,666.7094,99.8232,652.6694,689.2571,128.7806,97.9027,86.1948,73.4012,310.5705,200.3316,117.7843,111.5824
432.5965,94.2637,711.6573,163.8576,186.9658,767.1564,77.1541,755.6905,89.4195,619.2225,80.0067,667.0194,142.4124,74.2969,75.4925,583.5162,63.9246,85.7396,89.9697,371.7297,727.2127,127.6914,137.2678,82.7040,397.2929,687.5568,104.8314,359.8064,194.1815,107.0934,85.0001,84.9485,154.3728,101.3162,101.1659,94.1351,113.2698,365.6731,94.0397,667.3628,123.7244,95.9134,100.4659,483.0920,371.7008,692.0918,126.3446,113.1237,111.6527,85.6689,113.5051,103.0634,93.1843,104.6463,668.0198,142.5938,372.1055,683.3411,104.9991,459.0101,101.6222,667.0457,110.3205,309.2420,91.8474,428.3123,115.9923,230.7436,132.3801,364.9564,668.7850,75.9289,351.7630,94.5539,101.9932,666.7751,113.9975,107.4480,213.6224,223.1863,110.8764,112.7146,128.9461,520.1432,372.1602,723.9229,297.2078,101.9716,108.2592,668.1180,403.1269,802.6761,174.9747,122.7111,704.8827,348.3327,697.4200,365.6954,268.4020,759.3168,149.3211,82.5948,143.0681,93.8178,670.8584,151.2534,107.5802,127.0821,703.0530,95.3377,216.8315,654.9418,371.0975,714.3976,115.5632,76.3748,168.4782,360.7864,115.8617,96.1658,95.3085,660.3539,236.2260,85.9499,209.2310,131.5036,110.9424,116.7999,179.8488,155.9560,124.0899,105.2871,122.1406,147.5344,107.1120,288.2906,105.9135,276.3664,668.3442,100.9499,655.3780,691.2718,132.7534,99.6055,87.4697,74.2948,313.3801,201.3558,119.3884,112.4379
434.0764,95.3607,712.6862,168.6898,187.6240,769.1588,77.2561,756.2967,90.3297,621.4335,80.7897,667.7369,147.2921,74.8589,76.0555,584.9787,64.9393,86.2750,90.8724,373.6004,728.5579,128.5945,142.2333,83.3505,398.0013,689.1801,105.8357,361.3210,199.2812,108.0459,85.6418,86.0133,158.9312,102.2898,102.7377,94.2056,114.4071,365.8649,94.4182,668.5583,127.9185,97.5740,101.5961,484.5912,372.4790,693.1516,130.7275,114.0946,112.5734,86.8997,114.9949,104.8898,94.1604,105.3568,669.0094,143.8819,372.8941,684.4631,106.0409,460.2984,102.6946,667.9225,112.0279,310.3138,93.2580,429.8198,117.4137,233.5253,136.3644,365.7019,669.7022,77.4531,353.3320,96.3069,103.2991,667.7458,115.1685,108.7703,214.6423,224.9859,111.9567,114.5866,129.9721,521.2558,372.8418,725.9357,298.6408,103.5741,109.7251,669.3597,404.8355,805.2205,179.4685,124.2401,705.5235,349.1419,699.4195,365.9725,269.6673,762.4433,153.6119,84.2225,144.0186,95.3177,672.5620,153.0618,109.2080,128.2336,705.9820,96.6961,218.0747,657.1702,371.6164,716.9901,117.3477,77.4063,169.5210,361.3856,117.8436,97.6058,97.4493,662.9032,237.5937,86.6461,211.0398,134.7896,111.9154,118.1073,181.1205,159.5044,125.6515,108.5122,123.8981,151.2007,108.6612,289.8916,107.0022,277.3567,669.9752,102.0590,658.0953,693.2655,136.7847,101.3193,88.7652,75.2310,316.1834,202.3874,121.0040,113.2785
435.5769,96.4741,713.7148,173.5481,188.2821,771.1521,77.3610,756.9095,91.2482,623.6274,81.5827,668.4719,152.2516,75.4418,76.6325,586.4561,65.9680,86.8067,91.7869,375.4771,729.9048,129.4898,147.2108,84.0058,398.6781,690.8085,106.8387,362.8355,204.3670,108.9867,86.2735,87.0614,163.5497,103.2502,104.3172,94.2809,115.5467,366.0315,94.7965,669.7461,132.2116,99.2332,102.7393,486.1029,373.2603,694.2157,135.2158,115.0654,113.4880,88.1409,116.4675,106.7364,95.1354,106.0923,669.9982,145.1527,373.6842,685.6051,107.0662,461.6025,103.7790,668.7856,113.7276,311.3994,94.6870,431.3351,118.7989,236.3219,140.4066,366.4339,670.6441,78.9910,354.9257,98.0426,104.6240,668.7257,116.3218,110.1148,215.6791,226.7997,113.0518,116.4393,130.9568,522.3970,373.5217,727.9764,300.0741,105.1843,111.1927,670.6268,406.5554,807.7726,183.9489,125.7740,706.1645,349.9487,701.4420,366.2668,270.9455,765.5639,157.9358,85.8648,144.9650,96.8376,674.2980,154.8634,110.8348,129.3839,708.9196,98.0571,219.3154,659.4251,372.1377,719.5660,119.1231,78.4447,170.5897,361.9800,119.7987,99.0573,99.6254,665.4731,238.9499,87.3363,212.8168,138.1143,112.9199,119.4229,182.3841,163.0692,127.2181,111.8375,125.6465,154.8726,110.2044,291.4661,108.0983,278.2892,671.6026,103.1477,660.8187,695.2381,140.8671,103.0427,90.0791,76.2102,318.9812,203.4243,122.6328,114.1054
437.0991,97.6022,714.7449,178.4247,188.9401,773.1369,77.4692,757.5292,92.1771,625.8006,82.3837,669.2246,157.2827,76.0454,77.2233,587.9474,67.0077,87.3350,92.7130,377.3545,731.2525,130.3775,152.1906,84.6703,399.3242,692.4375,107.8420,364.3455,209.4278,109.9134,86.8995,88.0899,168.2216,104.1953,105.9010,94.3622,116.6873,366.1973,95.1767,670.9259,136.5975,100.8871,103.8950,487.6263,374.0406,695.2845,139.8037,116.0340,114.3982,89.3904,117.9269,108.5999,96.1086,106.8536,670.9864,146.4052,374.4760,686.7654,108.0745,462.9229,104.8754,669.6365,115.4157,312.4988,96.1323,432.8583,120.1454,239.1337,144.4996,367.1550,671.6147,80.5393,356.5422,99.7628,105.9638,669.7148,117.4613,111.4846,216.7308,228.6260,114.1627,118.2716,131.9026,523.5691,374.2000,730.0453,301.5085,106.7993,112.6627,671.9189,408.2858,810.3331,188.4056,127.3134,706.8073,350.7520,703.4865,366.5776,272.2371,768.6776,162.2849,87.5205,145.9079,98.3750,676.0650,156.6554,112.4663,130.5330,711.8651,99.4181,220.5544,661.7071,372.6612,722.1239,120.8892,79.4885,171.6821,362.5686,121.7232,100.5167,101.8356,691.9013,240.2938,88.0196,214.5705,141.4734,113.9574,120.7466,183.6389,166.6439,128.7948,115.2570,127.3876,158.5472,111.7392,293.0134,109.2008,279.1619,673.2268,104.2130,663.5455,697.1896,144.9933,104.7740,91.4092,77.2322,321.7751,204.4644,124.2760,114.9203
438.6444,98.7428,715.7783,183.3114,189.5980,775.1129,77.5810,758.1561,93.1180,627.9494,83.1909,669.9952,162.3769,76.6693,77.8276,589.4515,68.0556,87.8606,93.6503,379.2272,732.5998,131.2582,157.1629,85.3448,399.9400,694.0628,108.8469,365.8466,214.4515,110.8237,87.5219,89.0957,172.9392,105.1230,107.4857,94.4510,117.8270,366.3791,95.5602,672.0974,141.0697,102.5338,105.0617,489.1612,374.8196,696.3577,144.4846,116.9980,115.3059,90.6460,119.3752,110.4767,97.0788,107.6415,671.9738,147.6397,375.2694,687.9418,109.0715,464.2599,105.9842,670.4766,117.0881,313.6119,97.5918,434.3893,121.4535,241.9608,148.6360,367.8695,672.6172,82.0946,358.1800,101.4742,107.3156,670.7121,118.5889,112.8816,217.7961,230.4634,115.2899,120.0816,132.8126,524.7743,374.8768,732.1420,302.9448,108.4161,114.1349,673.2353,410.0255,812.9026,192.8281,128.8591,707.4541,351.5511,705.5515,366.9040,273.5424,771.7831,166.6506,89.1884,146.8479,99.9272,677.8619,158.4347,114.1041,131.6811,714.8181,100.7762,221.7921,664.0165,373.1861,724.6638,122.6460,80.5359,172.7967,363.1521,123.6165,101.9801,104.0777,694.5882,241.6246,88.6947,216.3022,144.8622,115.0289,122.0781,184.8842,170.2220,130.3827,118.7640,129.1198,162.2210,113.2636,294.5341,110.3089,279.9736,674.8485,105.2518,666.2732,699.1203,149.1555,106.5114,92.7531,78.2969,324.5671,205.5055,125.9352,115.7242
440.2150,99.8938,716.8168,188.1996,190.2559,777.0797,77.6959,758.7908,94.0728,630.0704,84.0029,670.7830,167.5256,77.3131,78.4453,590.9679,69.1087,88.3840,94.5985,381.0901,733.9455,132.1322,162.1176,86.0298,400.5255,695.6798,109.8540,367.3342,219.4264,111.7153,88.1415,90.0765,177.6947,106.0308,109.0678,94.5486,118.9637,366.5802,95.9474,673.2603,145.6216,104.1746,106.2380,490.7080,375.6010,697.4347,149.2514,117.9555,116.2129,91.9053,120.8131,112.3634,98.0451,108.4568,672.9606,148.8568,376.0648,689.1320,110.0672,465.6135,107.1060,671.3077,118.7409,314.7388,99.0631,435.9278,122.7286,244.8031,152.8083,368.5811,673.6530,83.6537,359.8387,103.1817,108.6781,671.7161,119.7056,114.3071,218.8741,232.3109,116.4334,121.8662,133.6905,526.0136,375.5518,734.2653,304.3835,110.0316,115.6094,674.5755,411.7734,815.4814,197.2056,130.4117,708.1073,352.3450,707.6356,367.2453,274.8614,774.8795,171.0246,90.8663,147.7850,101.4914,679.6879,160.1985,115.7478,132.8286,717.7792,102.1285,223.0293,666.3531,373.7118,727.1872,124.3934,81.5855,173.9331,363.7331,125.4826,103.4433,106.3490,697.2760,242.9417,89.3614,218.0133,148.2748,116.1347,123.4173,186.1198,173.7976,131.9814,122.3512,130.8406,165.8899,114.7769,296.0300,111.4222,280.7243,676.4688,106.2611,668.9991,701.0307,153.3449,108.2528,94.1083,79.4039,327.3594,206.5458,127.6115,116.5185
441.8126,101.0533,717.8627,193.0799,190.9137,779.0367,77.8136,759.4346,95.0429,632.1603,84.8185,671.5881,172.7198,77.9761,79.0761,592.4970,70.1639,88.9059,95.5592,382.9382,735.2884,132.9999,167.0449,86.7246,401.0804,697.2838,110.8640,368.8037,224.3400,112.5859,88.7583,91.0316,182.4798,106.9187,110.6433,94.6562,120.0959,366.7970,96.3378,674.4142,150.2460,105.8125,107.4226,492.2671,376.3848,698.5154,154.0960,118.9048,117.1212,93.1660,122.2395,114.2562,99.0062,109.3000,673.9468,150.0572,376.8621,690.3337,111.0698,466.9833,108.2416,672.1315,120.3697,315.8792,100.5439,437.4731,123.9800,247.6608,157.0086,369.2924,674.7223,85.2134,361.5175,104.8860,110.0510,672.7254,120.8126,115.7615,219.9656,234.1682,117.5937,123.6217,134.5403,527.2868,376.2247,736.4134,305.8249,111.6425,117.0861,675.9390,413.5284,818.0687,201.5271,131.9719,708.7682,353.1319,709.7371,367.6011,276.1939,777.9659,175.3980,92.5513,148.7185,103.0646,681.5428,161.9450,117.3963,133.9761,720.7493,103.4720,224.2666,668.7165,374.2380,729.6847,126.1312,82.6354,175.0918,364.3139,127.3293,104.9027,108.6457,699.9625,244.2445,90.0202,219.7045,151.7040,117.2739,124.7641,187.3457,177.3642,133.5909,126.0118,132.5473,169.5486,116.2793,297.5034,112.5407,281.4148,678.0886,107.2379,671.7208,702.9208,157.5519,109.9961,95.4723,80.5521,330.1530,207.5832,129.3060,117.3043
443.4379,102.2205,718.9186,197.9426,191.5715,780.9840,77.9336,760.0889,96.0292,634.2165,85.6370,672.4110,177.9502,78.6499,79.7195,594.0409,71.2182,89.4270,96.5347,384.7669,736.6277,133.8617,171.9355,87.4274,401.6040,698.8705,111.8778,370.2502,229.1797,113.4340,89.3720,91.9632,187.2852,107.7910,112.2084,94.7751,121.2230,367.0248,96.7308,675.5588,154.9355,107.4502,108.6144,493.8376,377.1704,699.5994,159.0103,119.8448,118.0324,94.4256,123.6523,116.1513,99.9618,110.1716,674.9324,151.2415,377.6608,691.5446,112.0823,468.3692,109.3916,672.9496,121.9708,317.0331,102.0314,439.0249,125.2155,250.5337,161.2289,370.0045,675.8246,86.7721,363.2158,106.5872,111.4337,673.7387,121.9126,117.2444,221.0721,236.0355,118.7717,125.3440,135.3662,528.5922,376.8955,738.5844,307.2695,113.2470,118.5650,677.3257,415.2895,820.6634,205.7817,133.5402,709.4367,353.9100,711.8539,367.9714,277.5396,781.0416,179.7618,94.2396,149.6471,104.6439,683.4258,163.6730,119.0488,135.1242,723.7285,104.8041,225.5046,671.1061,374.7653,732.1585,127.8593,83.6838,176.2734,364.8956,129.1630,106.3570,110.9632,702.6457,245.5324,90.6726,221.3761,155.1417,118.4448,126.1192,188.5628,180.9149,135.2116,129.7409,134.2368,173.1901,117.7716,298.9566,113.6644,282.0472,679.7090,108.1793,674.4359,704.7904,161.7672,111.7387,96.8424,81.7400,332.9476,208.6160,131.0199,118.0832
445.0903,103.3947,719.9876,202.7780,192.2292,782.9210,78.0566,760.7552,97.0325,636.2372,86.4576,673.2530,183.2073,79.3343,80.3751,595.6027,72.2685,89.9480,97.5264,386.5718,737.9641,134.7181,176.7801,88.1357,402.0950,700.4361,112.8964,371.6683,233.9340,114.2589,89.9819,92.8754,192.0999,108.6561,113.7599,94.9064,122.3447,367.2593,97.1257,676.6938,159.6827,109.0885,109.8126,495.4173,377.9561,700.6861,163.9867,120.7753,118.9484,95.6814,125.0490,118.0448,100.9127,111.0721,675.9176,152.4106,378.4601,692.7624,113.1059,469.7703,110.5571,673.7635,123.5420,318.2002,103.5232,440.5831,126.4381,253.4217,165.4611,370.7177,676.9600,88.3324,364.9340,108.2858,112.8256,674.7556,123.0093,118.7550,222.1952,237.9134,119.9688,127.0290,136.1717,529.9279,377.5653,740.7762,308.7177,114.8472,120.0463,678.7354,417.0556,823.2642,209.9579,135.1172,710.1112,354.6775,713.9835,368.3569,278.8981,784.1056,184.1069,95.9277,150.5707,106.2261,685.3357,165.3814,120.7044,136.2734,726.7157,106.1226,226.7443,673.5214,375.2946,734.6222,129.5778,84.7290,177.4788,365.4781,130.9872,107.8085,113.2957,705.3235,246.8049,91.3204,223.0278,158.5797,119.6451,127.4838,189.7726,184.4419,136.8434,133.5344,135.9053,176.8062,119.2544,300.3920,114.7931,282.6250,681.3306,109.0837,677.1429,706.6386,165.9819,113.4782,98.2161,82.9660,335.7419,209.6423,132.7541,118.8565
